PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_f,Cabin_n,Cabin_s,Name_1,Name_2,GroupId,InGroupId
2484,Mars,1.0,PSO J318.5-22,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,E,183.0,S,Kris,Swin,2664.0,1.0
5230,Europa,1.0,55 Cancri e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,212.0,S,Alpha,Frolestty,5581.0,1.0
8650,Earth,1.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,1498.0,P,Robyny,Hinglendez,9227.0,4.0
7815,Earth,0.0,TRAPPIST-1e,37.0,0.0,477.0,0.0,167.0,0.0,46.0,0.0,F,1601.0,S,Etha,Pughlinsons,8341.0,1.0
3583,Earth,0.0,PSO J318.5-22,18.0,0.0,16.0,6.0,735.0,0.0,0.0,1.0,F,725.0,S,Jeane,Herreras,3853.0,1.0
2048,Earth,1.0,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,352.0,S,Danie,Blacks,2194.0,1.0
1290,Mars,0.0,TRAPPIST-1e,25.000000000000004,0.0,591.0,466.0,0.0,0.0,0.0,0.0,D,44.0,P,Dunch,Kuche,1371.0,1.0
4061,Europa,0.0,TRAPPIST-1e,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,156.0,S,Leshmet,Gealloyalt,4338.0,1.0
2469,Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,636.0,68.0,0.0,F,547.0,P,Janney,Johnsby,2647.0,1.0
6972,Earth,0.0,TRAPPIST-1e,19.0,0.0,294.0,79.0,536.0,0.0,0.0,0.0,G,1194.0,P,Charly,Gibbsonton,7403.0,1.0
2850,Earth,0.0,55 Cancri e,22.0,0.0,35.0,0.0,36.0,581.0,0.0,0.0,F,642.0,P,Charly,Booters,3078.9999999999995,1.0
511,Mars,0.0,PSO J318.5-22,32.0,0.0,666.0,0.0,0.0,252.0,1.0,1.0,D,19.0,S,Warets,Watte,549.0,1.0
5809,Europa,0.0,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,207.0,P,Scelava,Groforacid,6146.0,1.0
4410,Mars,1.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,952.0,P,,,4680.0,3.0
221,Europa,1.0,TRAPPIST-1e,41.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,11.0,P,Weias,Aginge,237.0,1.0
3464,Europa,1.0,55 Cancri e,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A,43.0,S,Sheleon,Scoudelle,3732.0,1.0
3294,Earth,0.0,TRAPPIST-1e,31.0,0.0,1.0,110.0,274.0,27.0,376.00000000000006,0.0,E,239.0,S,Olly,Edwartizman,3539.0,1.0
6710,Europa,1.0,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,259.0,S,Betenar,Pirejus,7083.0,1.0
5664,Earth,0.0,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,974.0000000000001,P,Timyra,Hanner,6020.000000000001,3.0
2018,Earth,0.0,TRAPPIST-1e,19.0,0.0,78.0,0.0,0.0,550.0,0.0,0.0,G,348.0,P,Regana,Barles,2154.0,1.0
5611,Europa,1.0,55 Cancri e,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,229.0,S,,,5970.0,1.0
4883,Earth,0.0,PSO J318.5-22,48.0,0.0,0.0,2.0,72.0,554.0,143.0,0.0,G,841.0,P,Ericia,Briggston,5206.0,3.0
6139,Europa,0.0,55 Cancri e,17.0,0.0,0.0,311.0,5.999999999999999,4236.0,557.0,0.0,D,196.0,S,Ranan,Witeronfus,6477.0,2.0
8185,Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,124.0,4.0,471.0,0.0,F,1694.0,S,Byront,Weavesend,8751.0,1.0
119,Mars,0.0,TRAPPIST-1e,35.0,0.0,701.0,0.0,296.0,0.0,25.0,0.0,E,7.0,S,Miloss,Mesty,127.0,1.0
2656,Earth,0.0,55 Cancri e,44.0,0.0,672.0,0.0,0.0,0.0,20.0,0.0,F,540.0,S,Jacky,Hortis,2840.0,1.0
7851,Earth,0.0,TRAPPIST-1e,24.0,0.0,461.99999999999994,0.0,0.0,0.0,240.0,0.0,F,1609.0,S,Toniel,Heney,8379.0,1.0
6276,Earth,0.0,TRAPPIST-1e,20.0,0.0,0.0,6.0,23.999999999999996,0.0,672.0,0.0,F,1272.0,S,Hughy,Foxter,6643.0,1.0
7146,Europa,1.0,PSO J318.5-22,50.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,284.0,S,Gieba,Emetillove,7624.0,1.0
555,Mars,1.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,109.0,S,Beeres,Erle,583.0,2.0
6132,Earth,0.0,TRAPPIST-1e,19.0,0.0,14.0,614.0,0.0,160.0,0.0,0.0,E,432.0,S,Sterry,Chardst,6470.0,1.0
229,Europa,0.0,55 Cancri e,46.0,0.0,0.0,3571.0,0.0,0.0,7.0,1.0,C,6.0,P,Glueba,Repumparte,245.0,1.0
4957,Earth,1.0,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,860.0,S,Kenda,Torrez,5282.0,3.0
5723,Earth,0.0,TRAPPIST-1e,19.0,0.0,3.0,785.0,0.0,0.0,0.0,1.0,E,398.0,S,Sharie,Rodricker,6065.0,1.0
3175,Earth,1.0,TRAPPIST-1e,20.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,561.0,P,Heald,Johnsby,3423.0,1.0
5605,Earth,0.0,TRAPPIST-1e,38.0,0.0,0.0,784.0,0.0,0.0,0.0,1.0,G,964.9999999999999,P,Ebonya,Duranks,5967.0,2.0
6259,Earth,1.0,PSO J318.5-22,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,1072.0,P,Derina,Garden,6625.0,1.0
8619,Europa,0.0,TRAPPIST-1e,23.0,0.0,381.0,794.0,52.0,654.0,1317.0,0.0,C,339.0,S,Chellus,Poustive,9196.0,3.0
8061,Earth,0.0,TRAPPIST-1e,20.999999999999996,0.0,11.0,1475.0,0.0,0.0,0.0,1.0,F,1768.0,P,Jeroy,Cartiz,8617.0,1.0
6125,Mars,0.0,TRAPPIST-1e,20.999999999999996,0.0,899.0,1.0,1686.0,13.0,0.0,1.0,F,1233.0,S,Gibers,Cure,6462.0,2.0
3723,Earth,0.0,TRAPPIST-1e,25.000000000000004,0.0,0.0,1017.0000000000001,0.0,0.0,0.0,0.0,G,656.0,P,Genee,Hayerson,3999.0,1.0
4239,Mars,0.0,PSO J318.5-22,41.0,0.0,651.8,0.0,1127.0,8.0,0.0,1.0,D,144.0,S,Sunk,Sopie,4509.0,2.0
4280,Earth,0.0,TRAPPIST-1e,32.60000000000001,0.0,0.0,57.0,851.0000000000001,0.0,0.0,1.0,G,744.0,S,Daven,Monsoney,4560.0,1.0
6900,Mars,0.0,TRAPPIST-1e,14.0,0.0,738.0,5.0,297.0,0.0,0.0,0.0,F,1513.0,P,Bases,Kinad,7309.0,1.0
6563,Earth,0.0,TRAPPIST-1e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,1127.0,S,Lilasa,Solon,6924.0,1.0
858,Europa,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,38.0,S,Alpha,Stiviorad,923.0,2.0
6634,Earth,0.0,55 Cancri e,24.0,0.0,0.0,58.0,618.0,0.0,41.0,0.0,F,1334.0,S,Stany,Hamberterry,6995.0,1.0
7006,Europa,1.0,TRAPPIST-1e,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,281.0,S,Dyonon,Sloweber,7451.999999999999,1.0
6688,Earth,0.0,PSO J318.5-22,23.0,0.0,64.0,4.0,0.0,1125.0,36.199999999999996,0.0,F,1463.0,P,Benny,Mayson,7052.999999999999,1.0
4364,Europa,1.0,TRAPPIST-1e,33.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,184.0,S,Okula,Bacistion,4645.0,2.0
5741,Mars,1.0,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,1259.0,P,Cants,Bra,6090.0,1.0
6386,Mars,0.0,TRAPPIST-1e,34.0,0.0,470.00000000000006,0.0,741.8,45.0,539.0,0.0,D,205.0,S,Moss,Scake,6748.0,4.0
84,Earth,0.0,TRAPPIST-1e,27.0,0.0,1.0,697.0,31.0,188.0,0.0,0.0,F,20.0,S,Tinez,Yorkland,91.0,2.0
5780,Earth,0.0,55 Cancri e,36.0,0.0,0.0,0.0,700.0,0.0,0.0,1.0,F,1267.0,P,Thelix,Burnewman,6122.0,1.0
4816,Earth,0.0,55 Cancri e,24.0,0.0,0.0,0.0,0.0,704.0,0.0,0.0,F,984.0,S,Eulah,Currisones,5136.0,1.0
5666,Earth,0.0,55 Cancri e,34.0,0.0,0.0,968.0,273.0,9.600000000000001,283.0,0.0,F,1242.0,P,Mabela,Hanner,6020.000000000001,5.0
8221,Europa,1.0,55 Cancri e,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,284.0,P,Sadir,Fringearty,8786.0,1.0
2096,Earth,0.0,TRAPPIST-1e,22.0,0.0,38.0,483.0,80.0,47.0,120.99999999999999,1.0,G,362.0,P,Thondy,Booness,2243.0,1.0
3973,Mars,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,877.0,P,Bix,Ecate,4242.0,1.0
4547,Earth,0.0,TRAPPIST-1e,52.0,0.0,1.0,13.0,2.9999999999999996,0.0,700.0,0.0,F,913.0,S,Andine,Mcphernard,4838.000000000001,1.0
8074,Earth,0.0,TRAPPIST-1e,38.0,0.0,1738.9999999999998,0.0,0.0,83.0,0.0,0.0,G,1392.0,S,Wenny,Hurchez,8634.0,1.0
7484,Earth,0.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,1.0,886.0,0.0,0.0,G,1296.0,P,Stace,Gilleyons,8007.0,1.0
8370,Earth,0.0,TRAPPIST-1e,31.0,0.0,0.0,1524.0,0.0,0.0,0.0,0.0,F,1837.0,P,Felice,Trankliney,8955.0,1.0
3733,Earth,0.0,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,659.0,S,Everly,Lowelliott,4001.0,7.0
4185,Europa,0.0,TRAPPIST-1e,28.0,0.0,0.0,1883.0,0.0,1.0,4560.0,0.0,A,54.0,S,Gemmark,Diabysid,4465.0,3.0
6010,Earth,1.0,TRAPPIST-1e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,1054.0,P,Denis,Gouldensen,6363.000000000001,1.0
3578,Europa,1.0,TRAPPIST-1e,14.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,137.0,S,Thallah,Unteckery,3850.0,5.0
2015,Earth,1.0,PSO J318.5-22,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,346.0,P,Walley,Prickmantes,2150.0,1.0
4480,Earth,0.0,TRAPPIST-1e,22.0,0.0,0.0,669.0,121.0,0.0,56.0,1.0,E,308.0,S,Faithy,Bookerson,4764.0,1.0
7362,Earth,0.0,PSO J318.5-22,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,1267.0,P,Herita,Wardendez,7872.0,5.999999999999999
1323,Earth,1.0,PSO J318.5-22,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,215.0,S,Darlie,Blacks,1402.0,1.0
3191,Europa,0.8,TRAPPIST-1e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,130.0,S,Alrais,Modent,3439.0,2.0
351,Earth,0.0,TRAPPIST-1e,14.0,0.0,3.0,0.0,881.0,25.0,0.0,1.0,G,56.0,S,Ellard,Simpsonks,384.0,2.0
6702,Earth,1.0,TRAPPIST-1e,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,1161.0,S,Glena,Hahnstonsen,7073.0,1.0
5197,Europa,1.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,175.0,P,Hekaton,Platch,5543.0,1.0
1132,Earth,0.0,55 Cancri e,28.0,0.0,2.0,558.0,0.0,0.0,0.0,1.0,F,239.0,P,Mael,Lancis,1195.0,1.0
668,Earth,0.0,55 Cancri e,24.0,0.0,21.0,0.0,689.0,12.000000000000002,0.0,1.0,F,147.0,P,Dixiel,Buchansen,697.0,1.0
5298,Earth,1.0,TRAPPIST-1e,14.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,903.0,P,Hanne,Wardendez,5653.0,1.0
6401,Mars,0.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,432.0,P,Neysma,Horte,6761.0,2.0
6720,Earth,0.0,TRAPPIST-1e,14.999999999999998,0.0,0.0,610.0,267.0,666.2,0.0,0.0,F,1469.0,P,Samie,Wiggs,7090.000000000001,1.0
642,Earth,0.0,TRAPPIST-1e,25.000000000000004,0.0,1.0,0.0,38.0,7.0,740.0,0.0,G,103.0,P,Josey,Carreralend,672.0,1.0
4068,Earth,0.0,TRAPPIST-1e,28.0,0.0,0.0,1125.0,2.9999999999999996,562.0,7.0,0.0,G,717.0,P,Lelah,Sancockett,4345.0,1.0
6619,Mars,0.0,TRAPPIST-1e,26.0,0.0,1967.0000000000002,0.0,116.0,2.0,0.0,0.0,F,1450.0,P,Diedow,Hake,6984.0,1.0
4163,Europa,0.0,55 Cancri e,41.0,0.0,35.0,6103.0,0.0,180.0,160.0,1.0,B,175.0,S,Grum,Chocaters,4446.0,4.0
1427,Earth,0.0,TRAPPIST-1e,43.0,0.0,0.0,0.0,1217.0,2.0,0.0,1.0,F,289.0,S,,,1507.0,1.0
7523,Europa,1.0,55 Cancri e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A,97.0,S,Sinon,Fanseld,8043.0,4.0
6483,Mars,1.0,55 Cancri e,29.0,0.0,93.8,0.0,0.0,0.0,0.0,1.0,E,454.0,S,Tekris,Meate,6841.0,1.0
1694,Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,283.0,S,Annah,Morsentley,1800.0,4.0
1243,Europa,0.0,55 Cancri e,36.0,0.0,0.0,847.0,65.0,4664.0,89.0,0.0,E,95.0,S,Arion,Quelfly,1316.0,2.0
2347,Mars,0.0,TRAPPIST-1e,48.0,0.0,639.0,412.0,110.0,0.0,0.0,1.0,F,487.00000000000006,S,Smonch,Bau,2528.0,1.0
1124,Earth,0.0,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,184.0,S,Hughan,Matts,1187.0,2.0
1302,Earth,0.0,TRAPPIST-1e,17.0,0.0,21.0,0.0,690.0,260.0,5.0,0.0,E,105.0,S,Violan,Mayods,1384.0,1.0
3145,Earth,1.0,TRAPPIST-1e,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,541.0,S,Ernard,Gallard,3392.0,3.0
7926,Earth,0.0,55 Cancri e,24.0,0.0,0.0,0.0,608.0,37.0,0.0,0.0,F,1630.0,S,Jeret,Hoppernardy,8463.0,1.0
6222,Europa,0.0,55 Cancri e,25.000000000000004,0.0,0.0,1538.0,97.0,530.0,35.0,0.0,A,66.0,P,Sitron,Platch,6582.0,1.0
165,Earth,1.0,55 Cancri e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,32.0,S,,,190.0,1.0
8145,Mars,0.0,TRAPPIST-1e,29.0,0.0,2239.0,0.0,146.0,0.0,0.0,0.0,D,264.0,S,Cappe,Facke,8704.0,2.0
1713,Earth,0.0,TRAPPIST-1e,31.0,0.0,2.0,811.0,0.0,0.0,0.0,1.0,G,299.0,P,Charly,Mirez,1821.9999999999998,1.0
6620,Mars,1.0,TRAPPIST-1e,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,1450.0,P,Peefox,Hake,6984.0,2.0
6657,Earth,0.0,TRAPPIST-1e,31.0,0.0,0.0,0.0,717.0,0.0,0.0,0.0,F,1457.0,P,Fayen,Nasquez,7019.0,1.0
6960,Europa,1.0,55 Cancri e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,277.0,S,Schelik,Suasharic,7395.0,1.0
1907,Mars,1.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,395.0,S,Goles,Teake,2043.0,1.0
2226,Earth,0.4,TRAPPIST-1e,29.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,383.0,S,Lerome,Cleachrand,2384.0,5.999999999999999
2452,Earth,0.0,TRAPPIST-1e,22.0,0.0,91.0,6.0,0.0,17.0,693.0000000000001,0.0,G,427.0,P,Sethew,Lardsonald,2629.0,1.0
6238,Europa,1.0,TRAPPIST-1e,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,244.99999999999997,S,Kitak,Esseal,6599.0,1.0
1431,Mars,0.0,TRAPPIST-1e,32.0,0.0,1240.0,0.0,58.0,0.0,0.0,0.0,E,95.0,P,Sumpix,Dal,1509.0,1.0
5634,Earth,0.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,172.6,703.0,0.0,0.0,F,1141.0,S,Darrie,Holcompton,5989.0,1.0
906,Europa,0.0,TRAPPIST-1e,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,40.0,S,Gimph,Fushausive,979.0000000000001,1.0
7310,Earth,0.0,PSO J318.5-22,18.0,0.0,0.0,76.0,0.0,993.0,6.0,0.0,F,1624.0,P,Samie,Polliamposs,7824.0,1.0
1370,Earth,1.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,225.0,P,Anda,Jimes,1443.0,1.0
6680,Mars,0.0,TRAPPIST-1e,24.0,0.0,235.00000000000003,0.0,1642.0,1042.0,229.0,0.0,D,221.0,P,Losp,Reake,7044.0,1.0
5005,Europa,0.0,TRAPPIST-1e,18.0,0.0,0.0,3770.0,0.0,287.0,3491.0,0.0,C,169.0,P,Anton,Caljoiry,5347.0,1.0
2508,Europa,0.0,TRAPPIST-1e,54.99999999999999,0.0,0.0,846.0,0.0,263.0,2023.9999999999998,0.0,A,22.0,P,Castram,Geousty,2693.0000000000005,3.0
7595,Earth,0.2,55 Cancri e,20.0,0.0,6.0,1119.0,0.0,24.000000000000004,13.0,1.0,F,1555.0,S,Willey,Tersimpson,8119.0,2.0
2110,Earth,0.0,TRAPPIST-1e,41.99999999999999,0.0,0.0,0.0,32.0,772.0,0.0,0.0,F,456.0,P,Andie,Burnewman,2263.0,1.0
4304,Europa,1.0,55 Cancri e,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,E,287.0,P,Hadyon,Coictrazy,4591.0,1.0
1479,Earth,1.0,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,248.0,P,Samany,Burchrison,1568.0,2.0
8518,Europa,1.0,TRAPPIST-1e,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A,95.0,P,Atrix,Hometerval,9085.0,3.0
1260,Earth,0.0,PSO J318.5-22,32.0,0.0,0.0,486.0,0.0,229.0,26.0,0.0,F,269.0,P,Elindy,Fryes,1333.0,1.0
2134,Earth,0.4,55 Cancri e,6.0,0.0,0.0,0.0,0.0,985.1999999999999,0.0,0.0,G,365.0,S,Patoya,Pittler,2291.0,1.0
1647,Earth,0.0,55 Cancri e,19.0,0.0,0.0,0.0,496.0,13.0,0.0,1.0,G,271.0,S,Line,Santantines,1747.0,1.0
2480,Earth,0.0,TRAPPIST-1e,19.0,0.0,1.0,4.0,0.0,750.0,3.0,0.0,F,515.0,S,Leene,Vandan,2661.0,1.0
5786,Earth,0.0,TRAPPIST-1e,16.0,0.0,7.0,0.0,311.0,0.0,683.0,0.0,F,1270.0,P,Belly,Serry,6128.000000000001,2.0
3035,Earth,0.0,TRAPPIST-1e,20.999999999999996,0.0,0.0,0.0,0.0,646.0000000000001,138.0,0.0,G,521.0,S,Byront,Strongers,3283.0,3.0
3519,Mars,1.0,TRAPPIST-1e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,712.0,S,Colax,Killé,3775.0,2.0
5814,Europa,1.0,TRAPPIST-1e,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,235.0,S,Dhenah,Motled,6152.0,1.0
1491,Mars,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,D,95.39999999999999,S,Prabon,Che,1581.0,2.0
574,Mars,0.0,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,124.0,P,Bases,Crité,599.0,2.0
440,Europa,0.0,55 Cancri e,29.999999999999996,0.0,0.0,7972.0,0.0,0.0,4.0,1.0,B,22.0,P,Izarino,Fuelisent,471.0,2.0
1545,Earth,0.0,TRAPPIST-1e,41.0,0.0,139.0,666.0,5.999999999999999,71.0,25.0,0.0,G,254.0,S,Daisya,Connelson,1636.0,1.0
7213,Earth,0.0,TRAPPIST-1e,23.0,0.0,40.0,4.0,9.0,318.0,1413.0,0.0,G,1237.0,P,Etha,Simmonders,7707.0,1.0
8103,Europa,1.0,55 Cancri e,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,A,103.0,S,Eltares,Imparmle,8656.0,3.0
7193,Earth,0.0,PSO J318.5-22,20.0,0.0,0.0,0.0,8.0,1.0,1175.0,0.0,F,1596.0,P,Dwin,Hortez,7687.0,1.0
8507,Earth,0.0,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,1476.0,P,Hanna,Clemondsey,9081.0,1.0
2821,Earth,0.0,TRAPPIST-1e,29.999999999999996,0.0,0.0,0.0,300.99999999999994,0.0,437.0,0.0,F,578.0,S,Maya,Mejiaddox,3042.0,1.0
5893,Earth,1.0,55 Cancri e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,1011.9999999999999,S,Jonaye,Griffince,6248.0,1.0
6973,Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,1089.0,311.0,0.0,0.0,1.0,F,1419.0,S,Hellia,Steeletters,7405.0,1.0
4191,Earth,0.0,PSO J318.5-22,24.0,0.0,0.0,266.0,1455.0,59.0,0.0,0.0,G,734.0,P,Colly,Bartez,4472.0,1.0
3439,Earth,0.0,TRAPPIST-1e,18.0,0.0,622.0,53.0,8.0,47.0,39.0,0.0,G,604.0,S,Marvey,Delangleton,3707.0,1.0
5335,Earth,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,913.0,P,Melara,Callowery,5704.0,1.0
6485,Europa,1.0,55 Cancri e,29.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,260.0,S,Saxinon,Rimplighty,6843.0,2.0
7977,Earth,0.0,55 Cancri e,23.0,0.0,348.0,210.0,0.0,0.0,1.0,0.0,F,1642.0,S,Hilley,Petton,8535.0,1.0
3353,Europa,0.8,TRAPPIST-1e,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,D,122.00000000000001,P,Skyrmak,Mormonized,3608.0,3.0
5679,Earth,0.0,TRAPPIST-1e,25.000000000000004,0.0,0.0,30.0,20.0,0.0,941.0,0.0,E,396.0,S,Gwenda,Balderts,6029.0,1.0
1125,Earth,0.0,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,184.0,S,Stace,Matts,1187.0,3.0
6392,Europa,0.0,TRAPPIST-1e,25.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,226.0,P,Aldibi,Frablerly,6753.0,2.0
1270,Earth,1.0,55 Cancri e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,206.0,S,Sharie,Cleang,1350.0,1.0
6805,Europa,0.0,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,233.0,P,Muonus,Imingle,7188.0,1.0
5310,Mars,0.0,TRAPPIST-1e,22.0,0.0,1035.0,0.0,264.0,0.0,0.0,0.0,E,357.0,P,Hoces,Fisun,5676.999999999999,1.0
5572,Mars,0.0,TRAPPIST-1e,34.0,0.0,1547.0,485.0,97.0,59.0,0.0,0.0,F,1131.0,S,Terek,Gerin,5933.0,1.0
267,Europa,0.0,55 Cancri e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,7.0,S,Atino,Excialing,290.0,4.0
5789,Earth,1.0,PSO J318.5-22,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,992.9999999999999,S,Hillie,Gaineyerson,6133.0,1.0
6109,Mars,0.0,TRAPPIST-1e,36.0,0.0,636.0,0.0,168.0,1795.0,0.0,0.0,F,1231.0,S,Squars,Empie,6448.999999999999,2.0
7223,Europa,1.0,55 Cancri e,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,E,500.0,P,Marazha,Panspic,7716.0,1.0
3154,Earth,1.0,55 Cancri e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,557.0,P,Patoya,Briggins,3404.0,1.0
7001,Earth,0.0,TRAPPIST-1e,18.0,0.0,960.0,672.0,0.0,0.0,168.0,0.0,G,1204.0,P,Mamina,Hopez,7446.0,1.0
2897,Earth,1.0,TRAPPIST-1e,20.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,492.0,S,Hardy,Griffy,3131.0,2.0
6872,Earth,0.0,55 Cancri e,36.0,0.0,207.0,0.0,450.0,94.0,0.0,1.0,G,1183.0,S,Jaimer,Pacerty,7272.999999999999,1.0
8084,Mars,0.0,TRAPPIST-1e,24.0,0.0,1455.0,2207.0,163.0,2354.0,0.0,0.0,D,260.0,S,Cruts,Berle,8639.0,2.0
3172,Earth,0.0,PSO J318.5-22,40.0,0.0,15.0,0.0,0.0,670.0,5.8,0.0,F,704.0,P,Lardy,Burrilllins,3421.0,1.0
2611,Europa,0.0,TRAPPIST-1e,41.99999999999999,0.0,0.0,802.0,0.0,2622.0,671.0,0.0,C,103.0,S,Bottom,Brantcable,2795.0,2.0
3322,Earth,0.0,55 Cancri e,19.0,0.0,0.0,336.0,508.0,1.0,0.0,1.0,G,573.0,S,Eriey,Bartez,3566.0,1.0
5698,Europa,0.0,TRAPPIST-1e,44.0,0.0,0.0,1289.0,1224.0,514.0,1674.0,1.0,C,225.0,S,Achah,Stpingepid,6036.0,1.0
4743,Europa,1.0,TRAPPIST-1e,25.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,196.0,S,Furudah,Patoetic,5061.0,1.0
2112,Mars,0.0,TRAPPIST-1e,29.999999999999996,0.0,616.0,0.0,185.0,210.0,475.0,0.0,F,457.0,P,Dow,Conca,2266.0,1.0
5211,Earth,1.0,55 Cancri e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,G,897.0,S,,,5559.0,1.0
5622,Europa,0.0,55 Cancri e,19.0,0.0,0.0,3188.8,0.0,2.0,9.0,1.0,C,223.0,S,Alatrin,Trallect,5980.0,1.0
4241,Europa,0.0,TRAPPIST-1e,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,B,177.0,S,Gluinom,Siviothy,4510.0,1.0
488,Mars,0.0,55 Cancri e,25.4,0.0,1172.0,11.0,2.9999999999999996,0.0,4.0,0.0,F,93.0,S,Supce,Stité,527.0,1.0
